,ticker,time,orderType,investorType,volume,averagePrice,orderCount,prevPriceChange
644,FPT,13:16:30,Buy Up,SHEEP,500,130000.0,2,0.0
645,FPT,13:16:08,Buy Up,SHEEP,700,130000.0,1,0.0
646,FPT,13:16:04,Buy Up,SHEEP,1000,130000.0,1,100.0
647,FPT,13:16:02,Sell Down,SHEEP,900,129900.0,3,-100.0
648,FPT,13:15:52,Buy Up,SHEEP,800,130000.0,1,0.0
649,FPT,13:15:44,Sell Down,SHEEP,1300,130000.0,2,0.0
650,FPT,13:15:42,Sell Down,WOLF,4000,130000.0,10,0.0
651,FPT,13:15:31,Sell Down,WOLF,6500,130000.0,6,0.0
652,FPT,13:15:26,Sell Down,SHEEP,500,130000.0,1,0.0
653,FPT,13:15:22,Sell Down,WOLF,3300,130000.0,2,-100.0
654,FPT,13:14:28,Sell Down,SHEEP,100,130100.0,1,0.0
655,FPT,13:14:27,Sell Down,SHEEP,100,130100.0,1,-100.0
656,FPT,13:14:26,Buy Up,SHEEP,100,130200.0,1,100.0
657,FPT,13:14:09,Sell Down,WOLF,1800,130100.0,2,0.0
658,FPT,13:13:50,Sell Down,WOLF,3600,130100.0,1,0.0
659,FPT,13:13:44,Sell Down,SHEEP,100,130100.0,1,0.0
660,FPT,13:13:39,Sell Down,SHEEP,400,130100.0,1,0.0
661,FPT,13:13:36,Buy Up,SHEEP,100,130100.0,1,100.0
662,FPT,13:13:32,Sell Down,SHEEP,300,130000.0,1,-100.0
663,FPT,13:13:26,Buy Up,SHEEP,100,130100.0,1,0.0
664,FPT,13:13:25,Sell Down,SHEEP,200,130100.0,1,0.0
665,FPT,13:13:21,Sell Down,SHEEP,500,130100.0,1,0.0
666,FPT,13:13:16,Buy Up,SHARK,12200,130100.0,10,0.0
667,FPT,13:13:05,Buy Up,SHEEP,200,130100.0,1,100.0
668,FPT,13:13:01,Sell Down,WOLF,6000,130000.0,1,-100.0
669,FPT,13:13:00,Buy Up,SHEEP,900,130100.0,1,100.0
670,FPT,13:12:57,Sell Down,WOLF,3000,130000.0,1,0.0
671,FPT,13:12:50,Sell Down,SHEEP,100,130000.0,1,-100.0
672,FPT,13:12:48,Buy Up,SHEEP,400,130100.0,1,0.0
673,FPT,13:12:44,Buy Up,SHEEP,100,130100.0,1,0.0
674,FPT,13:12:36,Buy Up,WOLF,2000,130100.0,1,0.0
675,FPT,13:12:31,Buy Up,WOLF,2000,130100.0,2,100.0
676,FPT,13:12:28,Sell Down,WOLF,4100,130000.0,1,0.0
677,FPT,13:12:14,Sell Down,SHEEP,100,130000.0,1,0.0
678,FPT,13:12:10,Sell Down,SHEEP,100,130000.0,1,0.0
679,FPT,13:11:59,Sell Down,SHEEP,100,130000.0,1,0.0
680,FPT,13:11:54,Sell Down,WOLF,5000,130000.0,7,0.0
681,FPT,13:11:53,Buy Up,SHARK,18000,130000.0,14,100.0
682,FPT,13:11:49,Sell Down,SHEEP,1100,129900.0,1,0.0
683,FPT,13:11:42,Sell Down,SHEEP,100,129900.0,1,0.0
684,FPT,13:11:18,Sell Down,SHEEP,1000,129900.0,1,0.0
685,FPT,13:11:15,Sell Down,SHEEP,200,129900.0,1,0.0
686,FPT,13:11:03,Sell Down,SHEEP,400,129900.0,1,20.0
687,FPT,13:10:58,Sell Down,WOLF,5300,129880.0,7,-20.0
688,FPT,13:10:56,Buy Up,SHEEP,100,129900.0,1,100.0
689,FPT,13:10:51,Sell Down,SHEEP,200,129800.0,1,0.0
690,FPT,13:10:37,Sell Down,SHEEP,1000,129800.0,5,0.0
691,FPT,13:10:23,Sell Down,SHEEP,100,129800.0,1,-100.0
692,FPT,13:10:23,Buy Up,SHEEP,100,129900.0,1,0.0
693,FPT,13:10:07,Buy Up,SHEEP,100,129900.0,1,0.0
694,FPT,13:09:40,Buy Up,SHEEP,900,129900.0,1,0.0
695,FPT,13:09:34,Buy Up,SHEEP,1400,129900.0,2,0.0
696,FPT,13:09:33,Buy Up,SHEEP,1000,129900.0,3,100.0
697,FPT,13:09:30,Sell Down,SHEEP,100,129800.0,1,-100.0
698,FPT,13:09:18,Buy Up,SHEEP,500,129900.0,1,0.0
699,FPT,13:09:04,Buy Up,SHEEP,100,129900.0,1,0.0
700,FPT,13:08:46,Buy Up,SHEEP,1000,129900.0,1,100.0
701,FPT,13:08:46,Sell Down,WOLF,4300,129800.0,10,-100.0
702,FPT,13:08:44,Buy Up,WOLF,2000,129900.0,3,100.0
703,FPT,13:08:34,Sell Down,SHEEP,1300,129800.0,1,0.0
704,FPT,13:08:30,Sell Down,SHEEP,700,129800.0,2,0.0
705,FPT,13:08:17,Sell Down,SHEEP,700,129800.0,1,-100.0
706,FPT,13:08:10,Buy Up,SHEEP,500,129900.0,4,100.0
707,FPT,13:08:06,Sell Down,SHEEP,500,129800.0,1,-100.0
708,FPT,13:07:57,Buy Up,SHEEP,300,129900.0,3,100.0
709,FPT,13:07:53,Sell Down,WOLF,2000,129800.0,1,0.0
710,FPT,13:07:45,Sell Down,SHEEP,100,129800.0,1,0.0
711,FPT,13:07:42,Sell Down,SHEEP,1000,129800.0,1,-100.0
712,FPT,13:07:37,Buy Up,SHEEP,200,129900.0,1,100.0
713,FPT,13:07:30,Sell Down,SHEEP,100,129800.0,1,0.0
714,FPT,13:07:17,Sell Down,SHEEP,1000,129800.0,1,0.0
715,FPT,13:07:06,Sell Down,SHEEP,100,129800.0,1,-100.0
716,FPT,13:06:42,Buy Up,SHEEP,200,129900.0,2,0.0
717,FPT,13:06:40,Buy Up,SHEEP,1000,129900.0,3,100.0
718,FPT,13:06:40,Sell Down,SHEEP,1400,129800.0,1,-100.0
719,FPT,13:06:14,Buy Up,SHEEP,1000,129900.0,2,0.0
720,FPT,13:06:02,Sell Down,SHEEP,100,129900.0,1,0.0
721,FPT,13:05:59,Sell Down,SHEEP,1000,129900.0,1,0.0
722,FPT,13:05:35,Buy Up,SHEEP,1000,129900.0,4,0.0
723,FPT,13:05:07,Sell Down,SHEEP,500,129900.0,3,0.0
724,FPT,13:05:05,Sell Down,SHEEP,100,129900.0,1,0.0
725,FPT,13:04:58,Sell Down,WOLF,2000,129900.0,3,0.0
726,FPT,13:04:56,Sell Down,SHEEP,100,129900.0,1,0.0
727,FPT,13:04:38,Buy Up,WOLF,2300,129900.0,3,100.0
728,FPT,13:04:38,Sell Down,SHEEP,400,129800.0,1,-100.0
729,FPT,13:04:36,Buy Up,SHEEP,1000,129900.0,2,100.0
730,FPT,13:04:35,Sell Down,SHEEP,100,129800.0,1,0.0
731,FPT,13:04:31,Sell Down,WOLF,3700,129800.0,9,-100.0
732,FPT,13:04:21,Buy Up,WOLF,6000,129900.0,4,100.0
733,FPT,13:04:18,Sell Down,SHEEP,100,129800.0,1,0.0
734,FPT,13:04:17,Sell Down,SHEEP,400,129800.0,3,0.0
735,FPT,13:03:59,Sell Down,WOLF,3000,129800.0,14,0.0
736,FPT,13:03:57,Sell Down,SHEEP,800,129800.0,5,0.0
737,FPT,13:03:56,Sell Down,SHEEP,500,129800.0,1,-100.0
738,FPT,13:03:53,Buy Up,SHEEP,100,129900.0,1,0.0
739,FPT,13:03:51,Buy Up,SHEEP,100,129900.0,1,0.0
740,FPT,13:03:49,Buy Up,SHEEP,200,129900.0,1,0.0
741,FPT,13:03:32,Buy Up,SHEEP,100,129900.0,1,0.0
742,FPT,13:03:24,Buy Up,SHEEP,100,129900.0,1,0.0
743,FPT,13:03:22,Buy Up,SHEEP,200,129900.0,2,0.0
744,FPT,13:03:15,Buy Up,SHEEP,1000,129900.0,4,0.0
745,FPT,13:03:11,Buy Up,SHEEP,1000,129900.0,2,0.0
746,FPT,13:02:55,Buy Up,SHEEP,100,129900.0,1,0.0
747,FPT,13:02:50,Buy Up,WOLF,2500,129900.0,2,100.0
748,FPT,13:02:43,Sell Down,SHEEP,300,129800.0,1,-100.0
749,FPT,13:02:39,Buy Up,SHEEP,1000,129900.0,1,100.0
750,FPT,13:02:35,Sell Down,SHEEP,100,129800.0,1,0.0
751,FPT,13:02:32,Sell Down,SHEEP,200,129800.0,1,0.0
752,FPT,13:02:20,Sell Down,SHEEP,100,129800.0,1,-100.0
753,FPT,13:02:20,Buy Up,SHEEP,500,129900.0,1,0.0
754,FPT,13:02:16,Buy Up,SHEEP,1000,129900.0,1,0.0
755,FPT,13:02:15,Buy Up,SHEEP,600,129900.0,1,0.0
756,FPT,13:02:00,Buy Up,SHEEP,1000,129900.0,2,100.0
757,FPT,13:01:57,Sell Down,WOLF,6100,129800.0,1,0.0
758,FPT,13:01:36,Sell Down,SHEEP,500,129800.0,1,0.0
759,FPT,13:01:33,Sell Down,WOLF,5400,129800.0,16,-100.0
760,FPT,13:01:31,Buy Up,WOLF,2600,129900.0,1,100.0
761,FPT,13:01:21,Sell Down,SHEEP,300,129800.0,1,0.0
762,FPT,13:01:16,Sell Down,SHEEP,1000,129800.0,3,0.0
763,FPT,13:01:01,Sell Down,SHEEP,100,129800.0,1,0.0
764,FPT,13:00:47,Sell Down,SHEEP,500,129800.0,1,-100.0
765,FPT,13:00:35,Sell Down,SHEEP,700,129900.0,2,0.0
766,FPT,13:00:33,Sell Down,SHEEP,100,129900.0,1,0.0
767,FPT,13:00:30,Sell Down,SHEEP,100,129900.0,1,0.0
768,FPT,13:00:26,Sell Down,SHEEP,200,129900.0,1,-100.0
769,FPT,13:00:26,Buy Up,SHEEP,100,130000.0,1,0.0
770,FPT,13:00:23,Buy Up,SHEEP,1300,130000.0,3,160.0
771,FPT,13:00:22,Sell Down,WOLF,3000,129840.0,8,-60.0
772,FPT,13:00:21,Sell Down,SHEEP,300,129900.0,1,0.0
773,FPT,13:00:19,Sell Down,WOLF,4000,129900.0,7,-100.0
774,FPT,13:00:14,Buy Up,SHEEP,100,130000.0,1,0.0
775,FPT,13:00:13,Buy Up,SHEEP,200,130000.0,1,100.0
776,FPT,13:00:11,Sell Down,SHEEP,300,129900.0,1,-100.0
777,FPT,13:00:10,Buy Up,SHEEP,100,130000.0,1,100.0
778,FPT,13:00:10,Sell Down,SHEEP,400,129900.0,3,0.0
779,FPT,13:00:07,Sell Down,SHEEP,500,129900.0,1,-100.0
780,FPT,13:00:07,Buy Up,WOLF,1900,130000.0,3,100.0
781,FPT,13:00:06,Sell Down,SHEEP,200,129900.0,1,-100.0
782,FPT,13:00:06,Buy Up,SHEEP,100,130000.0,1,100.0
783,FPT,13:00:05,Sell Down,SHEEP,500,129900.0,2,-100.0
784,FPT,13:00:05,Buy Up,SHEEP,600,130000.0,2,100.0
785,FPT,13:00:05,Sell Down,SHEEP,1000,129900.0,2,-100.0
786,FPT,13:00:03,Buy Up,SHEEP,1300,130000.0,4,100.0
787,FPT,13:00:03,Sell Down,WOLF,2200,129900.0,3,-100.0
788,FPT,13:00:03,Buy Up,SHEEP,500,130000.0,1,0.0
789,FPT,13:00:02,Buy Up,SHEEP,100,130000.0,1,100.0
790,FPT,13:00:01,Sell Down,WOLF,1600,129900.0,5,-100.0
791,FPT,11:29:30,Buy Up,SHEEP,100,130000.0,1,100.0
792,FPT,11:29:14,Sell Down,SHEEP,500,129900.0,1,0.0
793,FPT,11:29:12,Sell Down,SHEEP,1000,129900.0,2,0.0
794,FPT,11:28:59,Sell Down,SHEEP,100,129900.0,1,-100.0
795,FPT,11:27:50,Buy Up,WOLF,3000,130000.0,4,0.0
796,FPT,11:27:23,Buy Up,SHEEP,100,130000.0,1,100.0
797,FPT,11:27:20,Sell Down,SHEEP,200,129900.0,1,-100.0
798,FPT,11:27:05,Buy Up,WOLF,3000,130000.0,3,100.0
799,FPT,11:26:50,Sell Down,SHEEP,500,129900.0,1,0.0
800,FPT,11:25:52,Sell Down,SHEEP,1400,129900.0,1,0.0
801,FPT,11:25:16,Sell Down,WOLF,2000,129900.0,1,0.0
802,FPT,11:25:04,Buy Up,WOLF,7600,129900.0,2,0.0
803,FPT,11:24:41,Buy Up,SHEEP,100,129900.0,1,0.0
804,FPT,11:24:08,Buy Up,SHEEP,700,129900.0,1,0.0
805,FPT,11:24:00,Buy Up,WOLF,1700,129900.0,4,-100.0
806,FPT,11:23:43,Buy Up,SHEEP,1000,130000.0,1,100.0
807,FPT,11:23:40,Sell Down,SHEEP,1000,129900.0,1,0.0
808,FPT,11:23:33,Buy Up,SHEEP,500,129900.0,1,0.0
809,FPT,11:23:32,Buy Up,SHEEP,100,129900.0,1,0.0
810,FPT,11:23:31,Sell Down,SHEEP,1300,129900.0,4,0.0
811,FPT,11:23:27,Sell Down,SHEEP,100,129900.0,1,0.0
812,FPT,11:23:11,Sell Down,SHEEP,100,129900.0,1,0.0
813,FPT,11:22:41,Sell Down,SHEEP,200,129900.0,1,0.0
814,FPT,11:22:33,Sell Down,SHEEP,1000,129900.0,5,0.0
815,FPT,11:22:28,Sell Down,SHEEP,1000,129900.0,1,0.0
816,FPT,11:22:23,Sell Down,WOLF,2500,129900.0,4,0.0
817,FPT,11:21:47,Sell Down,SHEEP,100,129900.0,1,0.0
818,FPT,11:21:37,Sell Down,SHEEP,300,129900.0,1,0.0
819,FPT,11:21:32,Buy Up,SHEEP,500,129900.0,1,0.0
820,FPT,11:21:19,Sell Down,SHEEP,200,129900.0,1,-100.0
821,FPT,11:21:17,Buy Up,SHEEP,100,130000.0,1,100.0
822,FPT,11:21:16,Sell Down,SHEEP,300,129900.0,1,0.0
823,FPT,11:21:16,Buy Up,SHEEP,100,129900.0,1,0.0
824,FPT,11:21:13,Buy Up,SHEEP,100,129900.0,1,0.0
825,FPT,11:21:10,Buy Up,SHEEP,500,129900.0,2,0.0
826,FPT,11:21:05,Buy Up,SHEEP,1000,129900.0,3,0.0
827,FPT,11:21:01,Buy Up,SHEEP,100,129900.0,1,0.0
828,FPT,11:20:52,Buy Up,SHEEP,100,129900.0,1,0.0
829,FPT,11:20:40,Buy Up,SHEEP,100,129900.0,1,0.0
830,FPT,11:20:34,Buy Up,SHEEP,100,129900.0,1,0.0
831,FPT,11:20:31,Buy Up,SHEEP,400,129900.0,1,0.0
832,FPT,11:20:20,Buy Up,SHEEP,500,129900.0,1,0.0
833,FPT,11:19:46,Buy Up,SHEEP,1200,129900.0,3,0.0
834,FPT,11:19:35,Buy Up,SHEEP,100,129900.0,1,0.0
835,FPT,11:19:23,Buy Up,SHEEP,200,129900.0,1,0.0
836,FPT,11:19:03,Buy Up,SHEEP,1000,129900.0,1,0.0
837,FPT,11:18:55,Buy Up,SHEEP,100,129900.0,1,0.0
838,FPT,11:18:38,Buy Up,SHEEP,500,129900.0,1,0.0
839,FPT,11:18:24,Buy Up,SHEEP,100,129900.0,1,100.0
840,FPT,11:18:24,Sell Down,SHEEP,300,129800.0,2,0.0
841,FPT,11:17:31,Sell Down,SHEEP,1000,129800.0,6,-100.0
842,FPT,11:17:10,Buy Up,SHEEP,400,129900.0,1,0.0
843,FPT,11:16:57,Buy Up,SHEEP,500,129900.0,1,100.0
844,FPT,11:16:54,Sell Down,WOLF,5000,129800.0,1,-100.0
845,FPT,11:16:37,Buy Up,WOLF,2000,129900.0,1,0.0
846,FPT,11:16:21,Buy Up,SHEEP,100,129900.0,1,0.0
847,FPT,11:16:02,Buy Up,SHEEP,1000,129900.0,1,0.0
848,FPT,11:15:57,Buy Up,SHEEP,100,129900.0,1,0.0
849,FPT,11:15:37,Buy Up,SHEEP,100,129900.0,1,0.0
850,FPT,11:15:18,Buy Up,SHEEP,100,129900.0,1,0.0
851,FPT,11:14:50,Buy Up,SHEEP,100,129900.0,1,0.0
852,FPT,11:14:47,Sell Down,WOLF,6800,129900.0,19,-100.0
853,FPT,11:14:46,Buy Up,SHEEP,1000,130000.0,1,100.0
854,FPT,11:14:35,Sell Down,SHEEP,200,129900.0,1,0.0
855,FPT,11:14:31,Sell Down,WOLF,2000,129900.0,3,-100.0
856,FPT,11:14:27,Buy Up,SHEEP,100,130000.0,1,100.0
857,FPT,11:14:20,Sell Down,SHEEP,300,129900.0,2,-100.0
858,FPT,11:14:12,Buy Up,WOLF,1700,130000.0,2,0.0
859,FPT,11:13:59,Buy Up,SHEEP,100,130000.0,1,100.0
860,FPT,11:13:57,Sell Down,WOLF,4800,129900.0,9,0.0
861,FPT,11:13:46,Sell Down,SHEEP,100,129900.0,1,-100.0
862,FPT,11:13:43,Buy Up,SHEEP,100,130000.0,1,100.0
863,FPT,11:13:27,Sell Down,SHEEP,1000,129900.0,3,-100.0
864,FPT,11:13:24,Buy Up,SHEEP,1000,130000.0,3,0.0
865,FPT,11:12:54,Buy Up,SHEEP,100,130000.0,1,0.0
866,FPT,11:12:45,Buy Up,SHEEP,200,130000.0,1,0.0
867,FPT,11:12:34,Buy Up,SHEEP,100,130000.0,1,100.0
868,FPT,11:11:31,Sell Down,SHEEP,300,129900.0,3,0.0
869,FPT,11:11:19,Sell Down,WOLF,2000,129900.0,7,-100.0
870,FPT,11:11:17,Buy Up,SHEEP,500,130000.0,1,100.0
871,FPT,11:11:02,Sell Down,SHEEP,500,129900.0,2,0.0
872,FPT,11:10:35,Sell Down,WOLF,2000,129900.0,16,0.0
873,FPT,11:10:08,Sell Down,WOLF,1700,129900.0,5,-100.0
874,FPT,11:10:06,Buy Up,SHEEP,100,130000.0,1,0.0
875,FPT,11:10:02,Buy Up,SHEEP,100,130000.0,1,0.0
876,FPT,11:09:25,Buy Up,SHEEP,600,130000.0,1,0.0
877,FPT,11:09:16,Buy Up,SHEEP,100,130000.0,1,0.0
878,FPT,11:09:13,Buy Up,SHEEP,100,130000.0,1,0.0
879,FPT,11:08:17,Buy Up,SHEEP,100,130000.0,1,100.0
880,FPT,11:08:12,Sell Down,SHARK,10000,129900.0,11,-100.0
881,FPT,11:08:07,Buy Up,SHEEP,100,130000.0,1,0.0
882,FPT,11:08:04,Buy Up,SHEEP,200,130000.0,2,0.0
883,FPT,11:07:50,Buy Up,SHEEP,400,130000.0,1,0.0
884,FPT,11:07:49,Buy Up,SHEEP,100,130000.0,1,100.0
885,FPT,11:07:47,Sell Down,SHEEP,500,129900.0,1,-100.0
886,FPT,11:07:36,Buy Up,SHEEP,100,130000.0,1,0.0
887,FPT,11:07:34,Buy Up,SHEEP,500,130000.0,1,0.0
888,FPT,11:07:25,Buy Up,SHEEP,100,130000.0,1,0.0
889,FPT,11:07:21,Buy Up,SHARK,12000,130000.0,3,0.0
890,FPT,11:07:13,Buy Up,SHEEP,100,130000.0,1,0.0
891,FPT,11:07:04,Buy Up,SHEEP,200,130000.0,2,0.0
892,FPT,11:06:52,Buy Up,SHEEP,500,130000.0,1,100.0
893,FPT,11:06:23,Sell Down,WOLF,1800,129900.0,1,0.0
894,FPT,11:06:07,Sell Down,SHEEP,700,129900.0,1,0.0
895,FPT,11:06:04,Sell Down,WOLF,1800,129900.0,1,0.0
896,FPT,11:05:53,Sell Down,WOLF,6900,129900.0,8,0.0
897,FPT,11:05:43,Sell Down,WOLF,3000,129900.0,9,0.0
898,FPT,11:05:39,Sell Down,SHEEP,100,129900.0,1,0.0
899,FPT,11:05:34,Sell Down,WOLF,1800,129900.0,6,0.0
900,FPT,11:05:24,Sell Down,WOLF,1800,129900.0,4,0.0
901,FPT,11:05:23,Sell Down,SHEEP,100,129900.0,1,-100.0
902,FPT,11:05:21,Buy Up,SHEEP,600,130000.0,1,0.0
903,FPT,11:05:15,Buy Up,SHEEP,900,130000.0,1,100.0
904,FPT,11:05:15,Sell Down,WOLF,1800,129900.0,6,0.0
905,FPT,11:05:06,Sell Down,WOLF,1800,129900.0,3,-100.0
906,FPT,11:05:01,Sell Down,SHARK,26700,130000.0,69,0.0
907,FPT,11:04:55,Sell Down,WOLF,1800,130000.0,5,-100.0
908,FPT,11:04:52,Buy Up,WOLF,3000,130100.0,1,0.0
909,FPT,11:04:43,Buy Up,SHEEP,100,130100.0,1,100.0
910,FPT,11:04:43,Sell Down,WOLF,1800,130000.0,1,0.0
911,FPT,11:04:41,Sell Down,SHEEP,100,130000.0,1,0.0
912,FPT,11:04:31,Sell Down,WOLF,1800,130000.0,1,0.0
913,FPT,11:04:21,Sell Down,WOLF,1800,130000.0,5,0.0
914,FPT,11:04:12,Sell Down,WOLF,3000,130000.0,8,0.0
915,FPT,11:04:09,Sell Down,WOLF,1800,130000.0,4,0.0
916,FPT,11:04:05,Sell Down,SHEEP,100,130000.0,1,0.0
917,FPT,11:03:58,Sell Down,WOLF,2800,130000.0,4,0.0
918,FPT,11:03:51,Sell Down,SHEEP,100,130000.0,1,0.0
919,FPT,11:03:49,Sell Down,WOLF,1800,130000.0,1,0.0
920,FPT,11:03:39,Sell Down,WOLF,1800,130000.0,1,0.0
921,FPT,11:03:30,Sell Down,WOLF,1800,130000.0,3,0.0
922,FPT,11:03:20,Sell Down,WOLF,1800,130000.0,4,0.0
923,FPT,11:03:09,Sell Down,WOLF,1800,130000.0,5,-100.0
924,FPT,11:03:05,Buy Up,SHEEP,100,130100.0,1,100.0
925,FPT,11:03:04,Sell Down,WOLF,4800,130000.0,12,-100.0
926,FPT,11:02:56,Buy Up,WOLF,3800,130100.0,1,100.0
927,FPT,11:02:56,Sell Down,WOLF,1800,130000.0,9,0.0
928,FPT,11:02:47,Sell Down,WOLF,1800,130000.0,7,0.0
929,FPT,11:02:36,Sell Down,WOLF,1800,130000.0,3,0.0
930,FPT,11:02:22,Sell Down,WOLF,1800,130000.0,1,-100.0
931,FPT,11:02:13,Buy Up,SHEEP,100,130100.0,1,0.0
932,FPT,11:01:54,Buy Up,SHEEP,200,130100.0,1,0.0
933,FPT,11:01:46,Buy Up,SHEEP,200,130100.0,1,0.0
934,FPT,11:01:38,Buy Up,SHEEP,100,130100.0,1,0.0
935,FPT,11:01:19,Buy Up,SHEEP,900,130100.0,1,100.0
936,FPT,11:01:14,Sell Down,WOLF,3000,130000.0,5,-100.0
937,FPT,11:00:40,Buy Up,SHEEP,700,130100.0,1,0.0
938,FPT,11:00:38,Buy Up,SHEEP,200,130100.0,2,100.0
939,FPT,11:00:26,Sell Down,SHARK,10500,130000.0,24,0.0
940,FPT,11:00:12,Sell Down,SHARK,8500,130000.0,25,0.0
941,FPT,10:59:51,Sell Down,SHEEP,100,130000.0,1,-100.0
942,FPT,10:59:48,Buy Up,SHEEP,100,130100.0,1,0.0
943,FPT,10:59:30,Buy Up,SHEEP,200,130100.0,1,0.0
944,FPT,10:59:21,Sell Down,SHARK,24600,130100.0,18,-100.0
945,FPT,10:58:29,Buy Up,SHEEP,1000,130200.0,1,0.0
946,FPT,10:58:14,Buy Up,WOLF,6000,130200.0,2,0.0
947,FPT,10:57:41,Buy Up,SHEEP,1000,130200.0,5,0.0
948,FPT,10:57:40,Sell Down,SHEEP,300,130200.0,1,0.0
949,FPT,10:56:58,Buy Up,SHEEP,500,130200.0,1,0.0
950,FPT,10:56:29,Sell Down,SHARK,8100,130200.0,11,-100.0
951,FPT,10:56:21,Buy Up,SHEEP,100,130300.0,1,0.0
952,FPT,10:55:41,Buy Up,WOLF,2900,130300.0,2,100.0
953,FPT,10:55:22,Sell Down,SHARK,30000,130200.0,8,-100.0
954,FPT,10:54:15,Buy Up,SHEEP,200,130300.0,1,100.0
955,FPT,10:54:07,Sell Down,SHEEP,200,130200.0,1,-100.0
956,FPT,10:54:04,Buy Up,SHEEP,300,130300.0,1,100.0
957,FPT,10:53:40,Buy Up,WOLF,3300,130200.0,3,0.0
958,FPT,10:53:26,Buy Up,SHEEP,400,130200.0,1,0.0
959,FPT,10:53:23,Buy Up,SHEEP,1000,130200.0,1,100.0
960,FPT,10:53:04,Sell Down,SHEEP,700,130100.0,1,-100.0
961,FPT,10:53:00,Buy Up,SHEEP,100,130200.0,1,0.0
962,FPT,10:52:59,Buy Up,SHEEP,400,130200.0,1,0.0
963,FPT,10:52:57,Buy Up,SHEEP,700,130200.0,1,0.0
964,FPT,10:52:53,Buy Up,SHEEP,400,130200.0,3,0.0
965,FPT,10:52:37,Buy Up,SHEEP,500,130200.0,1,0.0
966,FPT,10:52:36,Buy Up,SHEEP,100,130200.0,1,0.0
967,FPT,10:52:22,Buy Up,SHEEP,1000,130200.0,2,100.0
968,FPT,10:51:53,Sell Down,WOLF,6000,130100.0,5,-100.0
969,FPT,10:51:51,Buy Up,SHEEP,100,130200.0,1,0.0
970,FPT,10:51:48,Buy Up,WOLF,1800,130200.0,2,-100.0
971,FPT,10:51:33,Buy Up,SHEEP,400,130300.0,1,100.0
972,FPT,10:51:30,Buy Up,SHEEP,300,130200.0,1,0.0
973,FPT,10:51:23,Buy Up,SHEEP,100,130200.0,1,0.0
974,FPT,10:51:20,Buy Up,SHEEP,200,130200.0,1,0.0
975,FPT,10:51:16,Sell Down,SHEEP,400,130200.0,1,0.0
976,FPT,10:50:58,Buy Up,SHEEP,600,130200.0,2,0.0
977,FPT,10:50:53,Buy Up,SHEEP,200,130200.0,1,0.0
978,FPT,10:50:51,Buy Up,SHEEP,100,130200.0,1,0.0
979,FPT,10:50:42,Sell Down,SHEEP,200,130200.0,2,0.0
980,FPT,10:50:35,Buy Up,SHEEP,400,130200.0,1,0.0
981,FPT,10:50:30,Sell Down,WOLF,1600,130200.0,3,0.0
982,FPT,10:50:11,Buy Up,SHEEP,600,130200.0,2,0.0
983,FPT,10:50:01,Sell Down,SHEEP,400,130200.0,4,-100.0
984,FPT,10:49:39,Buy Up,SHEEP,300,130300.0,1,100.0
985,FPT,10:49:24,Sell Down,SHEEP,1000,130200.0,4,-100.0
986,FPT,10:49:16,Buy Up,SHEEP,100,130300.0,1,0.0
987,FPT,10:48:42,Buy Up,SHEEP,100,130300.0,1,100.0
988,FPT,10:48:34,Sell Down,WOLF,1800,130200.0,1,-100.0
989,FPT,10:48:34,Buy Up,SHEEP,500,130300.0,1,100.0
990,FPT,10:48:17,Sell Down,WOLF,1800,130200.0,1,-100.0
991,FPT,10:48:16,Sell Down,SHEEP,400,130300.0,1,0.0
992,FPT,10:48:08,Buy Up,WOLF,4600,130300.0,1,0.0
993,FPT,10:48:06,Buy Up,SHEEP,100,130300.0,1,0.0
994,FPT,10:48:00,Buy Up,SHEEP,1000,130300.0,2,100.0
995,FPT,10:47:54,Sell Down,SHEEP,1000,130200.0,1,0.0
996,FPT,10:47:53,Sell Down,SHEEP,1000,130200.0,5,0.0
997,FPT,10:47:45,Sell Down,SHEEP,100,130200.0,1,0.0
998,FPT,10:47:17,Sell Down,SHEEP,100,130200.0,1,0.0
999,FPT,10:47:00,Buy Up,SHARK,9500,130200.0,3,100.0
